id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
1320078,Dodangoda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.04995284026299, 'latitude': 6.55934262400001, 'srid': 4326}",co2e_20yr,12365.746785000001,0.000172187,t of CO2e_20yr per MJ,71815913.12,MJ,8409134.356920002,m^2,8.540226623511089,2024
1319887,Samanthurai Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.77093117525902, 'latitude': 7.34645056750017, 'srid': 4326}",co2e_20yr,12330.733454999998,9.860296873795619e-05,t of CO2e_20yr per MJ,125054383.4,MJ,14642982.042359998,m^2,8.540226507047269,2024
1320112,Galigamuwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.30399652639878, 'latitude': 7.199213029000049, 'srid': 4326}",co2e_20yr,12298.695029999999,0.000172826,t of CO2e_20yr per MJ,71162345.67,MJ,8332606.225799999,m^2,8.540226639462713,2024
1320195,Wellawaya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.12615634366391, 'latitude': 6.638766527000114, 'srid': 4326}",co2e_20yr,12290.35492,8.199721049928377e-05,t of CO2e_20yr per MJ,149887475.9,MJ,17550760.957319997,m^2,8.540226620032424,2024
1320088,Akurana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.6255130702767, 'latitude': 7.388638020000087, 'srid': 4326}",co2e_20yr,12218.861785000001,6.216550839214036e-05,t of CO2e_20yr per MJ,196553717.66484004,MJ,23015047.343399998,m^2,8.540226519290892,2024
1320053,Katuwana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.67266801240342, 'latitude': 6.2387375845001145, 'srid': 4326}",co2e_20yr,12137.96659,0.000250374,t of CO2e_20yr per MJ,48479323.072469994,MJ,5676585.074399999,m^2,8.540226639,2024
1320151,Wariyapola Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.23078658184536, 'latitude': 7.650907993500111, 'srid': 4326}",co2e_20yr,12136.251854999999,0.000102347,t of CO2e_20yr per MJ,118579065.44453001,MJ,13884767.991120003,m^2,8.540226636870504,2024
1320024,Elpitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.16919805687732, 'latitude': 6.285116434000116, 'srid': 4326}",co2e_20yr,12000.43417,0.000169222,t of CO2e_20yr per MJ,70915212.30992001,MJ,8303668.664519998,m^2,8.540226636562133,2024
1320243,Pelmadulla Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.49249081078332, 'latitude': 6.638396501000159, 'srid': 4326}",co2e_20yr,11853.319435000001,0.000200724,t of CO2e_20yr per MJ,59052879.37,MJ,6914673.588839998,m^2,8.540226608045382,2024
1320099,Pasbage Korale Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.54408301459816, 'latitude': 7.015774965500071, 'srid': 4326}",co2e_20yr,11817.965600000001,0.000118132,t of CO2e_20yr per MJ,100040255.9,MJ,11714004.83,m^2,8.540226628476033,2024
1320208,Hingurakgoda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.82196170237933, 'latitude': 8.140711307000146, 'srid': 4326}",co2e_20yr,11803.933305000002,0.000101066,t of CO2e_20yr per MJ,116794344.89170001,MJ,13675789.919280002,m^2,8.540226603440612,2024
1320215,Chilaw Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.82893509895604, 'latitude': 7.571372033000102, 'srid': 4326}",co2e_20yr,11774.759305000001,7.413788861449506e-05,t of CO2e_20yr per MJ,158822425.7,MJ,18596980.328159995,m^2,8.540226578914387,2024
1320123,Alawwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.21908945395876, 'latitude': 7.32573843050008, 'srid': 4326}",co2e_20yr,11652.957534999998,0.000127025,t of CO2e_20yr per MJ,91737738.92,MJ,10741839.014759997,m^2,8.540226566109983,2024
1320210,Medirigiriya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.05652840544212, 'latitude': 8.192577840000098, 'srid': 4326}",co2e_20yr,11647.57649,0.000135527,t of CO2e_20yr per MJ,85942858.54,MJ,10063299.51,m^2,8.540226638684096,2024
1320141,Mawathagama Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.44132708572286, 'latitude': 7.4377009880001586, 'srid': 4326}",co2e_20yr,11575.560805000001,0.000148144,t of CO2e_20yr per MJ,78137066.37,MJ,9149296.661639998,m^2,8.540226561197114,2024
1320023,Bope-Poddala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.21009361913427, 'latitude': 6.086603880500149, 'srid': 4326}",co2e_20yr,11535.038225000002,5.510750934405572e-05,t of CO2e_20yr per MJ,209318809,MJ,24509748.622080002,m^2,8.540226677411606,2024
1319995,Eravur Town Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.68430700000008, 'latitude': 7.731250000000017, 'srid': 4326}",co2e_20yr,11531.70601,6.287231187294856e-05,t of CO2e_20yr per MJ,183414696.65220997,MJ,21476560.656120002,m^2,8.540226695932514,2024
1320020,Baddegama Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.21210038288518, 'latitude': 6.137281895000143, 'srid': 4326}",co2e_20yr,11521.391339999998,0.000174702,t of CO2e_20yr per MJ,65948876.30893001,MJ,7722145.945800002,m^2,8.540226612111487,2024
1320126,Bingiriya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.95079661721374, 'latitude': 7.611638546000023, 'srid': 4326}",co2e_20yr,11275.134460000001,9.43757703018056e-05,t of CO2e_20yr per MJ,119470648.28126001,MJ,13989166.049039999,m^2,8.540226619831898,2024
1320059,Weeraketiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.72965685730307, 'latitude': 6.171265841000092, 'srid': 4326}",co2e_20yr,11219.003594999998,0.000206408,t of CO2e_20yr per MJ,54353568.761029996,MJ,6364417.609200002,m^2,8.540226631649674,2024
1320049,Ambalanthota Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.96386775005791, 'latitude': 6.164559364500091, 'srid': 4326}",co2e_20yr,11217.5583,0.000108138,t of CO2e_20yr per MJ,103733505,MJ,12146458.166760003,m^2,8.540226586858637,2024
1320176,Kotapola Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.53183827250449, 'latitude': 6.313893080000156, 'srid': 4326}",co2e_20yr,11200.09063,0.000301608,t of CO2e_20yr per MJ,37134556.30363999,MJ,4348193.292840001,m^2,8.540226665,2024
1320115,Rambukkana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.37888353349133, 'latitude': 7.318717003500068, 'srid': 4326}",co2e_20yr,11026.35643,0.000141042,t of CO2e_20yr per MJ,78177973.6,MJ,9154086.605,m^2,8.540226564194011,2024
1320096,Medadumbara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.7956339258875, 'latitude': 7.293133973500034, 'srid': 4326}",co2e_20yr,10954.569945000001,0.000155505,t of CO2e_20yr per MJ,70444935.24259001,MJ,8248602.554880001,m^2,8.540226635227285,2024
1320171,Devinuwara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.63661329580327, 'latitude': 5.973879458000084, 'srid': 4326}",co2e_20yr,10940.211295000001,6.90023355787166e-05,t of CO2e_20yr per MJ,158548420.2,MJ,18564896.371319998,m^2,8.540226512051191,2024
1320026,Habaraduwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.30687770417211, 'latitude': 6.001663923500075, 'srid': 4326}",co2e_20yr,10643.99497,7.92347486041333e-05,t of CO2e_20yr per MJ,134334937.03853002,MJ,15729668.841359995,m^2,8.540226650246208,2024
1319917,Kekirawa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.5970353650994, 'latitude': 8.056404114500054, 'srid': 4326}",co2e_20yr,10615.64605,0.000126998,t of CO2e_20yr per MJ,83589098.81,MJ,9787690.97,m^2,8.540226603381738,2024
1317942,Ampara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.6003082648968, 'latitude': 7.274664878500005, 'srid': 4326}",co2e_20yr,10550.052235000003,8.833582862087982e-05,t of CO2e_20yr per MJ,119431179.8,MJ,13984544.534519998,m^2,8.540226644687024,2024
1319982,Hali-Ela Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.02581034743224, 'latitude': 6.959621192000014, 'srid': 4326}",co2e_20yr,10410.92843,6.875027170740774e-05,t of CO2e_20yr per MJ,151431087.78256997,MJ,17731506.86,m^2,8.540226672209982,2024
1319929,N. Palatha Central Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.37483257365318, 'latitude': 8.410133838500087, 'srid': 4326}",co2e_20yr,10393.03184,8.122274427229636e-05,t of CO2e_20yr per MJ,127957161.9,MJ,14982876.620160004,m^2,8.540226630609038,2024
1320248,Kinniya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.14977976626827, 'latitude': 8.442281808000075, 'srid': 4326}",co2e_20yr,10381.346084999997,8.539237510547237e-05,t of CO2e_20yr per MJ,121572284.08481999,MJ,14235252.720959997,m^2,8.540226609803483,2024
1319938,Nochchiyagama Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.11975045935019, 'latitude': 8.348613262000043, 'srid': 4326}",co2e_20yr,10379.44544,0.000143546,t of CO2e_20yr per MJ,72307396.17731002,MJ,8466683.533680001,m^2,8.540226629432313,2024
1320064,Nallur Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.04604949737171, 'latitude': 9.664569378500117, 'srid': 4326}",co2e_20yr,10350.227115000002,5.5338801579458135e-05,t of CO2e_20yr per MJ,187033813.9,MJ,21900333.75,m^2,8.540226648292155,2024
1319989,Passara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.16198236332032, 'latitude': 6.981997967000068, 'srid': 4326}",co2e_20yr,10339.32955,0.000145781,t of CO2e_20yr per MJ,70923498.92,MJ,8304638.938439999,m^2,8.540226667028678,2024
1320235,Imbulpe Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.73509202731016, 'latitude': 6.7123668204999944, 'srid': 4326}",co2e_20yr,10277.0298,0.000127673,t of CO2e_20yr per MJ,80494670.76,MJ,9425355.348,m^2,8.540226633023417,2024
1320214,Arachchikattuwa PS Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.85124215847276, 'latitude': 7.6908159260000835, 'srid': 4326}",co2e_20yr,10262.39551,9.599175411557376e-05,t of CO2e_20yr per MJ,106909136.1,MJ,12518302.04,m^2,8.540226605048135,2024
1320237,Kalawana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.45339978337734, 'latitude': 6.4734175205001065, 'srid': 4326}",co2e_20yr,10106.713599999997,0.000277342,t of CO2e_20yr per MJ,36441311.341029994,MJ,4267019.237159999,m^2,8.540226634948159,2024
1320138,Mahawa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.28247966132139, 'latitude': 7.800065041000153, 'srid': 4326}",co2e_20yr,10104.80932,9.511666545021974e-05,t of CO2e_20yr per MJ,106235950,MJ,12439476.681839997,m^2,8.540226628324369,2024
1319983,Haputale Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.94494472106021, 'latitude': 6.7996485245001, 'srid': 4326}",co2e_20yr,10091.91171,5.1974798262098805e-05,t of CO2e_20yr per MJ,194169329.1,MJ,22735851.99,m^2,8.540226651132159,2024
1320052,Hambantota Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.11414884652993, 'latitude': 6.222774506500058, 'srid': 4326}",co2e_20yr,10035.755594999999,6.912205835880406e-05,t of CO2e_20yr per MJ,145188899.7,MJ,17000591.048159998,m^2,8.540226586,2024
1320142,Narammala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.21799849715671, 'latitude': 7.396569968000023, 'srid': 4326}",co2e_20yr,9951.494565,0.00010679,t of CO2e_20yr per MJ,93187889.84,MJ,10911641.26,m^2,8.540226681728662,2024
1320108,Aranayaka Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.45045081484064, 'latitude': 7.160570383500044, 'srid': 4326}",co2e_20yr,9903.912069999998,0.000234212,t of CO2e_20yr per MJ,42286077.95,MJ,4951399.977,m^2,8.540226632144522,2024
1317944,Dehiattakandiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.09612566678088, 'latitude': 7.617572546000133, 'srid': 4326}",co2e_20yr,9896.940225,0.000120181,t of CO2e_20yr per MJ,82350329.11379999,MJ,9642639.850320002,m^2,8.540226576134865,2024
1320251,Muttur Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.2961082701614, 'latitude': 8.425025500000116, 'srid': 4326}",co2e_20yr,9845.612194999998,7.329851981469532e-05,t of CO2e_20yr per MJ,134322114.82428998,MJ,15728167.512120003,m^2,8.540226617041204,2024
1320065,Thenmaradchy (Chavakachcheri) Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.18563320323392, 'latitude': 9.667316058500118, 'srid': 4326}",co2e_20yr,9765.97393,6.962224323040877e-05,t of CO2e_20yr per MJ,140270888.7,MJ,16424726.844600005,m^2,8.540226574826551,2024
1320128,Galgamuwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.25030421443137, 'latitude': 8.021688938500091, 'srid': 4326}",co2e_20yr,9753.988185000002,0.000112378,t of CO2e_20yr per MJ,86796276.91522999,MJ,10163228.769719997,m^2,8.540226623042086,2024
1320216,Dankotuwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.9072029079253, 'latitude': 7.323544501500093, 'srid': 4326}",co2e_20yr,9725.168300000001,6.262366793979306e-05,t of CO2e_20yr per MJ,155295411.8,MJ,18183991.94,m^2,8.540226606954409,2024
1320069,Valikamam East Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.11224989526744, 'latitude': 9.739006519500094, 'srid': 4326}",co2e_20yr,9633.275375000001,8.090615159344526e-05,t of CO2e_20yr per MJ,119067279.62302999,MJ,13941934.417560002,m^2,8.540226632615887,2024
1320193,Siyambalanduwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.54142377270426, 'latitude': 6.874432802500138, 'srid': 4326}",co2e_20yr,9600.475,9.855540678959922e-05,t of CO2e_20yr per MJ,97411956.50986001,MJ,11406249.603120001,m^2,8.540226621308944,2024
1320077,Bulathsinhala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.18279834104516, 'latitude': 6.645684003500094, 'srid': 4326}",co2e_20yr,9583.539920000001,0.000185137,t of CO2e_20yr per MJ,51764667.17983999,MJ,6061275.624,m^2,8.540226577356105,2024
1320015,Padukka Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.12431888088057, 'latitude': 6.828732491000154, 'srid': 4326}",co2e_20yr,9582.448855,0.000109898,t of CO2e_20yr per MJ,87194296.45,MJ,10209834.06,m^2,8.540226598,2024
1320191,Moneragala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.35478030823388, 'latitude': 6.847137928500018, 'srid': 4326}",co2e_20yr,9581.86035,0.00012236,t of CO2e_20yr per MJ,78308984.82,MJ,9169427.052240001,m^2,8.540226599675046,2024
1320116,Ruwanwella Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.22363353558346, 'latitude': 7.065859080000052, 'srid': 4326}",co2e_20yr,9572.476755000002,0.000219403,t of CO2e_20yr per MJ,43629699.08,MJ,5108728.485600001,m^2,8.540226633585883,2024
1320073,Valikamam West Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.9492352306045, 'latitude': 9.74293150000008, 'srid': 4326}",co2e_20yr,9520.07068,0.000104716,t of CO2e_20yr per MJ,90913055.52138999,MJ,10645274.319959998,m^2,8.540226657280883,2024
1319956,Thalawa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.40556847831772, 'latitude': 8.190065860999994, 'srid': 4326}",co2e_20yr,9442.063395,0.000147041,t of CO2e_20yr per MJ,64213974.24,MJ,7519001.180039999,m^2,8.540226647108785,2024
1320221,Mahawewa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.8580910850989, 'latitude': 7.463595868000083, 'srid': 4326}",co2e_20yr,9312.269205000002,6.666557007204396e-05,t of CO2e_20yr per MJ,139686335.8,MJ,16356279.683640001,m^2,8.540226657042806,2024
1320139,Mallawapitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.39273389343316, 'latitude': 7.469221999000069, 'srid': 4326}",co2e_20yr,9268.65592,9.085723250090666e-05,t of CO2e_20yr per MJ,102013407.90241997,MJ,11945047.112039998,m^2,8.540226501,2024
1320166,Ukuwela Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.61253431795456, 'latitude': 7.43760800350006, 'srid': 4326}",co2e_20yr,9265.290475000002,0.000103597,t of CO2e_20yr per MJ,89435626.79315001,MJ,10472277.938879998,m^2,8.540226616895453,2024
1320072,Valikamam South-West Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.98740621511197, 'latitude': 9.747269519500149, 'srid': 4326}",co2e_20yr,9243.15008,0.000121779,t of CO2e_20yr per MJ,75901090.92085999,MJ,8887479.752,m^2,8.540226592514967,2024
1320110,Dehiovita Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.26453636864193, 'latitude': 6.937331438500081, 'srid': 4326}",co2e_20yr,9217.25417,0.000164619,t of CO2e_20yr per MJ,55991529.30969999,MJ,6556211.180639998,m^2,8.540226628916225,2024
1320135,Kuliyapitiya East Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.15155525005684, 'latitude': 7.465647460000071, 'srid': 4326}",co2e_20yr,9185.789929999999,0.000113327,t of CO2e_20yr per MJ,81055526.17,MJ,9491027.538,m^2,8.540226634775484,2024
1320231,Eheliyagoda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.23339730962562, 'latitude': 6.84203958450007, 'srid': 4326}",co2e_20yr,9181.51339,0.000234965,t of CO2e_20yr per MJ,39076165.25,MJ,4575542.020799999,m^2,8.540226506,2024
1319923,Medawachchiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.48285556417645, 'latitude': 8.57340431250006, 'srid': 4326}",co2e_20yr,9164.957269999999,7.97084315573608e-05,t of CO2e_20yr per MJ,114981026.4,MJ,13463463.17,m^2,8.540226603984214,2024
1320223,Nattandiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.87329419071455, 'latitude': 7.395971775500129, 'srid': 4326}",co2e_20yr,9111.20779,5.303564331098394e-05,t of CO2e_20yr per MJ,171794046.8,MJ,20115865.090080004,m^2,8.540226634494035,2024
1320050,Angunakolapelessa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.87482280459952, 'latitude': 6.195909977500121, 'srid': 4326}",co2e_20yr,9077.487025,0.000140033,t of CO2e_20yr per MJ,64823760.90736001,MJ,7590402.9001199985,m^2,8.540226620425537,2024
1320102,Poojapitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.5533307374784, 'latitude': 7.409903049000092, 'srid': 4326}",co2e_20yr,9028.083134999999,0.000212669,t of CO2e_20yr per MJ,42451282.21,MJ,4970744.227,m^2,8.540226627930416,2024
1320179,Mulatiyana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.59285596331291, 'latitude': 6.150577069000093, 'srid': 4326}",co2e_20yr,8948.52277,0.000326543,t of CO2e_20yr per MJ,27403811.76,MJ,3208792.1181599996,m^2,8.540226587970436,2024
1320063,Jaffna Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.01425668196734, 'latitude': 9.6724624630001, 'srid': 4326}",co2e_20yr,8912.81178,4.632928828583916e-05,t of CO2e_20yr per MJ,192379639.52760002,MJ,22526291.85708001,m^2,8.540226715882453,2024
